inventory,substance,cas,use,matched_nutrient_id,pack,score,alt_matches
gras_notices,Algal oil (40% docosahexaenoic acid) from Schizochytrium sp. strain ONC-T18,,Algal oil is intended for use in milk- and soy-based non-exempt infant formula for term infants and milk- and soy-based exempt infant formula for pre-term infants at levels up to 0.5% (w/w) of total fat as DHA with the p,dha,A,100,
gras_notices,3'-sialyllactose sodium salt,,"Ingredient at levels up to 0.2 g/L in cows milk-based, non-exempt infant formula for term infants; 0.15 g/L in beverages and formula for young children (>12 months of age); 1.25 g/kg in foods for infants and young childr",sodium,A,80,
gras_notices,6'-sialyllactose sodium salt,,Ingredient at levels up to 0.4 g/L in non-exempt infant formula for term infants; 1 0.3 g/L in beverages and formula for young children (>12 months of age); 2.5 g/kg in foods for infants and young children; 5 g/kg in yog,sodium,A,80,
gras_notices,Menaquinone-7,,Ingredient and as a nutrient according to 21 CFR 170.3(o)(20) in nutritional beverage products intended for consumers ages 1-13 years at a use level of 4 &microg/serving.,vitamin_k,A,100,
gras_notices,Spermidine rich wheat germ extract,,As an ingredient in food bars and yogurt at levels up to 2.7 grams per serving.,spermidine,B,90,
gras_notices,Glucosyl hesperidin,,"Intended for use as a source of antioxidants, a coloring adjunct, flavor enhancer, and flavoring agent and adjuvant in beverages and beverage bases, coffee and tea, hard candy and cough drops, milk products, processed fr",hesperidin,B,90,
gras_notices,Alpha-linolenic acid diacylglycerol,,"Intended for use as a partial replacement for edible salad oils and other dressings sprayed onto salads, vegetables and other finished foods at a level of 2.5 g per serving.",ala,A,100,
gras_notices,Calcium L-methylfolate,,Intended for use in non-exempt and exempt infant formulas as a partial or complete replacement for folic acid as a source of the vitamin folate.,calcium,A,80,
gras_notices,3'-sialyllactose sodium salt,,"Intended for use as an ingredient in cow milk-based, non-exempt infant formula for term infants at a level of 0.28 g/L.",sodium,A,80,
gras_notices,6'-sialyllactose sodium salt,,"Intended for use as a substitute for other forms of 6-SL in cows milk-based, non-exempt infant formula for term infants at a level of 0.4 g/L.",sodium,A,80,
gras_notices,Creatine monohydrate,,"Intended for use as an ingredient in energy drinks, protein bars and powders, milk shakes, meal replacement bars and powders, meat analogs, and dry powdered drink mixes at a level of 1.2 grams (g)/serving (equivalent to ",creatine,B,100,
gras_notices,Fungal oil (&ge;40% arachidonic acid) from Mortierella alpina strain AF,,"Intended for use as an ingredient in cow milk- and soy-based, non-exempt infant formula for term infants and exempt infant formula for pre-term infants at levels of 0.75 g/100 g total fat for term infants and 0.40 g/100 ",arachidonic_acid,A,100,
gras_notices,Fungal oil (&ge;40% arachidonic acid) from Mortierella alpina,,Intended for use as an ingredient in cow milk-and soy-based non-exempt infant formulas for term infants at levels providing up to 0.75% of fat as arachidonic acid (ARA) and in exempt infant formula for pre-term infants a,arachidonic_acid,A,100,
gras_notices,Pectin hydrolysate from carrot pomace,,"Intended for use as an ingredient at a maximum level of 25 grams per 100 grams of food in nonalcoholic beverages and beverage bases, breakfast cereals, dairy product analogs, grain products and pastas, baby food, milk pr",pectin,B,100,
gras_notices,Sodium hyaluronate,,"Intended for use as an ingredient in fruit drinks/ades, carbonated soft drinks, candy, milk drinks, yogurt, and ready-to-eat cereals at levels ranging from 40-60 mg/serving.",sodium,A,80,
gras_notices,Pectin esterase enzyme preparation produced by Aspergillus oryzae expressing a pectin esterase gene from A. tubingensis,,"Intended for use as an enzyme at up to 26 mg Total Organic Solids (TOS) per kg raw material, in the processing of fruits, vegetables, coffee, wine and flavoring.",pectin,B,100,
gras_notices,Algal oil (&ge;45% docosahexaenoic acid) from Aurantiochytrium limacinum TKD-1,,For use as an ingredient in the same food categories as those listed in 21 CFR 184.1472(a)(3) (Menhaden oil) at use levels that are no more than 18% of the levels specified for menhaden oil in that regulation. ATK Biotec,dha,A,100,
gras_notices,3'-sialyllactose sodium salt,,Intended for use as an ingredient at 0.28 g/L in formulas for young children (> 12 months); 0.9 g/L in milk- and soy-based meal replacement beverages for children and meal replacements drinks for adults; 1.0 g/kg in inst,sodium,A,80,
gras_notices,6'-sialyllactose sodium salt,,Intended for use as an ingredient at 0.4 g/L in formulas for young children (> 12 months); 2.28 g/L in milk-based meal replacement beverages for children and meal replacements drinks for adults; 1.5 g/kg in instant and r,sodium,A,80,
gras_notices,Complexation products of iron with sodium citrate,,Intended for use as an anti-caking agent in salt at a maximum use level of 135 mg/kg (or 30 mg/kg as iron).,sodium,A,80,
gras_notices,Menaquinone-7 derived from a specific strain of Bacillus subtilis natto,,"Intended for use as an ingredient in beverages and beverage bases, breakfast cereals, cheeses, fats and oils, frozen dairy desserts, grain products and pastas, milk, milk products, processed fruits and fruit juices, and ",vitamin_k,A,100,
gras_notices,Calcium disodium ethylenediaminetetraacetic acid,,Intended for use as a color retention agent for canned abalone in brine. The concentration of calcium disodium EDTA in the canned abalone is up to 250 mg/kg.,calcium,A,80,
gras_notices,3'-sialyllactose sodium salt,,"Intended for use as an ingredient in non-exempt infant formula for term infants and formulas for young children (>12 months) at a level of 0.24 g/L, as consumed; in drinks for infants and young children at 0.15-1.0 g/L; ",sodium,A,80,
gras_notices,6'-sialyllactose sodium salt,,"Intended for use as an ingredient in non-exempt infant formula for term infants at a level of 0.40 g/L of formula as consumed; in toddler formulas at a level of 0.50 g/L, as consumed; in infant and toddler drinks at 2.1 ",sodium,A,80,
gras_notices,3'-sialyllactose sodium salt,,"Intended for use as an ingredient in non-exempt infant formula for term infants at a level up to 0.28 g/L, as consumed, and in other food categories at the maximum levels specified.",sodium,A,80,
gras_notices,6'-sialyllactose sodium salt,,Intended for use as an ingredient in non-exempt infant formula for term infants at a maximum level of 0.4 g/L. 6'-SL will also be used as an ingredient at a maximum level of 0.3 g/L in beverages and formula for young chi,sodium,A,80,
gras_notices,Fungal oil (&ge;40% arachidonic acid (ARA)) from Mortierella alpina strain AF,,"Intended for use as an ingredient in cow milk- and soy-based, non-exempt infant formula for term infants at levels providing up to 0.75% of fat as ARA and in exempt infant formula for pre-term infants at levels providing",arachidonic_acid,A,100,
gras_notices,Algal oil (&ge;35% docosahexaenoic acid) from Schizochytrium sp.,,Intended for use as an ingredient at levels up to 2.4% in the food categories listed in 21 CFR 184.1472(a)(3) (Menhaden oil).,dha,A,100,
gras_notices,Algal oil (&ge;35% docosahexaenoic acid) from Schizochytrium sp. FJRK-SCH3,,Intended for use as an ingredient in the same food categories as those listed in 21 CFR 184.1472(a)(3) (Menhaden oil) at use levels that are no more than 28.57% of the levels specified for menhaden oil in that regulation,dha,A,100,
gras_notices,Fungal oil (&ge;38% arachidonic acid (ARA)) from Mortierella alpina FJRK-MA01,,"Intended for use as an ingredient in cow milk-, goat milk-, soy-, amino acid-, and extensively hydrolyzed protein-based, non-exempt infant formula for term infants and exempt infant formula for pre-term and low birthweig",arachidonic_acid,A,100,
gras_notices,High-selenium Saccharomyces cerevisiae yeast,,"Intended for use as a nutrient in non-exempt infant formula for term infants at use levels ranging from 2.0 - 7.0 &micro;g selenium/100 kcal infant formula, intended to comply with use levels of selenium established in 2",selenium,A,80,
gras_notices,Hydroxytyrosol,,"Intended for use as an antioxidant at levels of 5 mg per serving in ready-to-drink beverages (sports drinks, energy drinks, nutritional drinks and shakes, fruit-flavored drinks and flavored waters); and at levels of 10 m",hydroxytyrosol,B,90,
gras_notices,L-carnitine-L-tartrate,,Intended for use as an ingredient in non-exempt formulas for term infants at a level of 11 mg/L of the infant formula as consumed.,carnitine,B,100,
gras_notices,Algal oil (&ge;36% docosahexaenoic acid) from Schizochytrium sp. strain DHF,,"For use as an ingredient in the same food categories as those currently listed in 21 CFR 184.1472(a)(3) (Menhaden oil),* at use levels of algal oil (&GreaterEqual;36% DHA) that are no more than 27.78% of the levels speci",dha,A,100,
gras_notices,Hydroxytyrosol,,"As an antioxidant at a level of 5 to 10 mg per serving in bakery products (snack crackers, croutons, grain-based bars with or without filling or coating, protein-based meal replacement and energy bars); beverages (sports",hydroxytyrosol,B,90,
gras_notices,Algal oil (36% docosahexaenoic acid) from Schizochytrium sp. strain DHF,,"Ingredient in the same food categories as those currently listed in 21 CFR 184.1472(a)(3) (Menhaden oil), at use levels of algal oil (&ge;36% DHA) that are no more than 27.775% of the levels specified for menhaden oil in",dha,A,100,
gras_notices,Hydroxytyrosol,,"For use as an antioxidant in bakery products; beverages; dairy products and substitutes; desserts; fats and oils; fruit juices and nectars; dry seasoning mixes for meat, poultry and fish; chewing gum; sauces, dips, gravi",hydroxytyrosol,B,90,
gras_notices,Sodium thiocyanate,,"For use in the lactoperoxidase system. The lactoperoxidase system is used in fresh cheese, including mozzarella and cottage cheeses, frozen dairy desserts, fermented milk, flavored milk drinks, and yogurt.",sodium,A,80,
gras_notices,Calcium acetate,,"Firming agent, flavor enhancer, nutrient supplement, pH control agent, processing aid, sequestrant, stabilizer, thickener, and texturizer with no limitations other than current good manufacturing practices.",calcium,A,80,
gras_notices,Sodium thiocyanate,,"Intended for use in the lactoperoxidase system. The lactoperoxidase system is used in fresh cheese including mozzarella and cottage cheeses, frozen dairy desserts, fermented milk, flavored milk drinks, and yogurt.",sodium,A,80,
gras_notices,Inulin from Agave tequilana,,"Intended for use as a bulking agent, texturizing agent, or source of reduced energy carbohydrate in foods generally (excluding meat and poultry products, and infant formula) at levels not to exceed the amount reasonably ",inulin_fos,B,100,
