Downloaded from FDA Inventory of Food Contact Substances Listed in 21 CFR; http://www.hfpappexternal.fda.gov/scripts/fdcc/?set=IndirectAdditives; Last updated 5/4/2026; downloaded 8/2/2026.

"Consult the regulation(s) cited to see if your substance is authorized for your intended use."

CAS Registry No. (or other ID),Substance,Reg col01,Reg col02,Reg col03,Reg col04,Reg col05,Reg col06,Reg01,Reg02,reg03,reg04,reg05,reg06,reg07,reg08,reg09,reg10,reg11,reg12,reg13,reg14,reg15,reg16,reg17,reg18,reg19,reg20,reg21,Reg prohibited189,regs Labeling-Standards,Other Names,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12,SYN13,SYN14,SYN15,SYN16,SYN17,SYN18,SYN19
" 131298-44-7"," ALKYL(C9-11) BENZOATE, BRANCHED",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," ALKYL(C9-11) BENZOATE, BRANCHED"," BENZOIC ACID, C9-11-BRANCHED ALKYL ESTERS"," C9-11 ALKYL BENZOATE, BRANCHED"," ISODECYL BENZOATE, C9-11 MIXTURE",,,,,,,,,,,,,,,,
" 977137-54-4"," N-n-ALKYL(C14-C18)-N'-(CARBOXYMETHYL)-N,N'-TRIMETHYLENEDIGLYCINE",,,,,,,=T("178.2010"),,,,,,,,,,,,,,,,,,,,,,," N-ALKYL(C14-18)-1,3-PROPANEDIAMINE-N,N',N'-TRIACETIC ACID"," N-ALKYL(C14-18)-N'-(CARBOXYMETHYL)-N,N'-TRIMETHYLENEDIGLYCINE"," N,N',N'-TRICARBOXYMETHYL-N-ALKYL(C14-18)-1,3-PROPANEDIAMINE"," N-ALKYL-1,3-PROPYLENEDIAMINE-N,N',N'-TRIACETIC ACID, C14-18",,,,,,,,,,,,,,,,
" 977131-65-9"," ALPHA-ALKYL(C11-C15)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (18 MOLES ETHYLENE OXIDE)",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," PEG-9-13 ALKYL(C11-15) ETHER"," ALPHA-ALKYL(C11-15)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (9-13 MOLES ETHYLENE OXIDE)",,,,,,,,,,,,,,,,,,
" 977098-36-4"," ALPHA-ALKYL(C16-C18)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (18 MOLES ETHYLENE OXIDE)",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," PEG-18 ALKYL(C16-18) ETHER"," ALPHA-ALKYL(C16-18)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (18 MOLES)"," PEG-18 C16-18 ALKYL ETHER"," PEG-18 CETOSTEARYL ETHER",,,,,,,,,,,,,,,,
" 977044-88-4"," ALPHA-ALKYL(C10-C14)-OMEGA-HYDROXYPOLY(OXYETHYLENE) POLY(OXYPROPYLENE)",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," PEG/PPG ALKYL(C10-14) ETHER"," ALPHA-ALKYL(C10-14)-OMEGA-HYDROXYPOLY(OXYETHYLENE)POLY(OXYPROPYLENE)"," C10-14 ALCOHOLS, ETHOXYLATED PROPOXYLATED"," C10-14 PEG/PPG ALKYL ETHER"," ETHOXYLATED PROPOXYLATED ALCOHOLS(C10-14)"," PEG/PPG ALKYL ETHER, C10-14"," PEG/PPG C10-14 ALCOHOLS"," POLYETHYLENE-POLYPROPYLENE GLYCOL ALKYL(C10-14) ETHER",,,,,,,,,,,,
" 69227-21-0"," ALPHA-ALKYL(C12-C18)-OMEGA-HYDROXYPOLY(OXYETHYLENE) POLY(OXYPROPYLENE)",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," PEG/PPG ALKYL(C12-18) ETHER"," ALCOHOLS, C12-18, ETHOXYLATED PROPOXYLATED"," ALPHA-ALKYL(C12-18)-OMEGA-HYDROXYPOLY(OXYETHYLENE)POLY(OXYPROPYLENE)"," ETHOXYLATED PROPOXYLATED ALCOHOLS(C12-18)"," C12-18 ALCOHOLS, ETHOXYLATED PROPOXYLATED"," C12-18 PEG/PPG ALKYL ETHER"," POLYETHYLENE-POLYPROPYLENE GLYCOL ALKYL(C12-18) ETHER"," PEG/PPG C12-18 ALCOHOLS"," PEG/PPG ALKYL ETHER, C12-18",,,,,,,,,,,
" 977182-67-4"," ALKYL(C10-20)DIMETHYLBENZYLAMMONIUM CHLORIDE",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," ALKYL(C10-20)DIMETHYLBENZYLAMMONIUM CHLORIDE",,,,,,,,,,,,,,,,,,,
" 68424-85-1"," ALKYL(C12-16)DIMETHYLBENZYLAMMONIUM CHLORIDE",,,,,,,=T("176.300"),,,,,,,,,,,,,,,,,,,,,,," ALKYL(C12-16)DIMETHYLBENZYLAMMONIUM CHLORIDE"," ALKYLDIMETHYLBENZYLAMMONIUM CHLORIDE, C12-16"," ALKYL(C12-16)BENZYLDIMETHYLAMMONIUM CHLORIDE"," C12-16 ALKYLDIMETHYLBENZYLAMMONIUM CHLORIDE"," QUATERNARY AMMONIUM COMPOUNDS, BENZYL-C12-16-ALKYLDIMETHYL, CHLORIDES",,,,,,,,,,,,,,,
" 68391-01-5"," ALKYL(C12-18)DIMETHYLBENZYLAMMONIUM CHLORIDE",,,,,,,=T("176.300"),=T("178.1010"),,,,,,,,,,,,,,,,,,,,,," alkyl(C12-18)dimethylbenzylammonium chloride"," alkyl(C12-18)benzyldimethylammonium chloride"," alkyldimethylbenzylammonium chloride, C12-18"," C12-18 alkyldimethylbenzylammonium chloride"," quaternary ammonium compounds, benzyl-C12-18-alkyldimethyl, chlorides",,,,,,,,,,,,,,,
" 68956-79-6"," N-ALKYL(C12-C18)DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE",,,,,,,=T("178.1010"),,,,,,,,,,,,,,,,,,,,,,," ALKYL(C12-18)DIMETHYL(ETHYLBENZYL)AMMONIUM CHLORIDE"," ALKYLDIMETHYL(ETHYLBENZYL)AMMONIUM CHLORIDE, C12-18"," C12-18 ALKYL((ETHYLPHENYL)METHYL)DIMETHYLAMMONIUM CHLORIDE"," C12-18 ALKYL(ETHYBENZYL)DIMETHYLAMMONIUM CHLORIDE"," QUATERNARY AMMONIUM COMPOUNDS, C12-18-ALKYL((ETHYLPHENYL)METHYL)DIMETHYLAMMONIUM CHLORIDES",,,,,,,,,,,,,,,
" 977032-97-5"," ALKYLKETENE DIMER",,,,,,,=T("175.105"),=T("176.120"),=T("177.1200"),,,,,,,,,,,,,,,,,,,,," ALKYLKETENE DIMER"," ALKYL KETENE DIMER",,,,,,,,,,,,,,,,,,
" 83447-69-2"," C10-16 ALKYL MERCAPTOACETATES REACTION PRODUCTS WITH DICHLORODIOCTYLSTANNANE AND TRICHLOROOCTYLSTANNANE",,,,,,,=T("178.2650"),,,,,,,,,,,,,,,,,,,,,,," ALKYL(C10-16) THIOGLYCOLATE-DIOCTYLTIN DICHLORIDE-OCTYLTIN TRICHLORIDE REACTION PRODUCT"," ACETIC ACID, MERCAPTO-, C10-16-ALKYL ESTERS, REACTION PRODUCTS WITH DICHLORODIOCTYLSTANNANE AND TRICHLOROOCTYLSTANNANE"," C10-16 ALKYL MERCAPTOACETATE REACTION PRODUCTS WITH DICHLORODIOCTYLSTANNANE AND TRICHLOROOCTYLSTANNANE",,,,,,,,,,,,,,,,,
" 977095-47-8"," ALKYL METHACRYLATE POLYMER, C12, C14, C16, C18",,,,,,,=T("178.3710"),,,,,,,,,,,,,,,,,,,,,,," POLY(ALKYL(C12-18) METHACRYLATE)"," ALKYL METHACRYLATE POLYMER, C12-18"," ALKYL(C12-18) METHACRYLATE POLYMER"," C12-18 ALKYL METHACRYLATE POLYMER",,,,,,,,,,,,,,,,
" 977180-90-7"," ALKYL (C10-C18) MONO- AND DISULFONIC ACIDS, SODIUM SALTS",,,,,,,=T("176.170"),=T("176.180"),=T("178.3130"),=T("178.3400"),,,,,,,,,,,,,,,,,,,," SODIUM ALKANE(C10-18)MONO- AND DISULFONATE"," SODIUM ALKYL(C10-18) MONO- AND DISULFONATE",,,,,,,,,,,,,,,,,,
" 977173-08-2"," ALKYL(C7-12)NAPHTHALENE",,,,,,,=T("175.105"),,,,,,,,,,,,,,,,,,,,,,," ALKYL(C7-12)NAPHTHALENE",,,,,,,,,,,,,,,,,,,
" 977138-86-5"," ALKYL(C4/C8)PHENOL",,,,,,,=T("175.105"),=T("177.2600"),,,,,,,,,,,,,,,,,,,,,," ALKYL(C4/C8)PHENOL"," C4/C8 ALKYLPHENOL"," PHENOL, ALKYLATED(C4 AND/OR C8)"," ALKYLATED (C4 AND/OR C8) PHENOL",,,,,,,,,,,,,,,,
" 977183-66-6"," ALLYL ETHER OF MONO-, DI-, OR TRIMETHYLOL PHENOL AND CAPRYL ALCOHOL CONDENSATE",,,,,,,=T("175.380"),,,,,,,,,,,,,,,,,,,,,,," ALLYL MONO-, DI- AND TRIMETHYLOLPHENOL ETHER-2-OCTANOL CONDENSATE"," ALLYL MONO-, DI- AND TRIMETHYLOLPHENOL ETHER-CAPRYL ALCOHOL CONDENSATE",,,,,,,,,,,,,,,,,,
" 106-92-3"," ALLYL GLYCIDYL ETHER",,,,,,,=T("177.2280"),,,,,,,,,,,,,,,,,,,,,,," ALLYL GLYCIDYL ETHER"," GLYCIDYL ALLYL ETHER"," GLYCIDYL 2-PROPENYL ETHER"," ALLYL 2,3-EPOXYPROPYL ETHER"," OXIRANE, ((2-PROPENYLOXY)METHYL)-"," ((2-PROPENYLOXY)METHYL)OXIRANE"," PROPANE, 1-(ALLYLOXY)-2,3-EPOXY-"," 1-(ALLYLOXY)-2,3-EPOXYPROPANE"," oxirane, 2-((2-propen-1-yloxy)methyl)-"," 2-((2-propen-1yloxy)methyl)oxirane",,,,,,,,,,
" 96-05-9"," ALLYL METHACRYLATE",,,,,,,=T("175.105"),=T("177.1010"),,,,,,,,,,,,,,,,,,,,,," ALLYL METHACRYLATE"," 2-PROPENYL 2-METHYL-2-PROPENOATE"," 2-PROPENOIC ACID, 2-METHYL-, 2-PROPENYL ESTER"," METHACRYLIC ACID, ALLYL ESTER",,,,,,,,,,,,,,,,
" 68784-14-5"," ALLYL SUCROSE",,,,,,,=T("177.2260"),,,,,,,,,,,,,,,,,,,,,,," ALLYL SUCROSE"," sucrose allyl ether"," alpha-D-glucopyranoside, beta-D-fructofuranosyl, allyl ethers",,,,,,,,,,,,,,,,,
" 1620-68-4"," 2ALPHA,6ALPHA-BIS(6-HYDROXY-M-TOLYL)MESITOL",,,,,,,=T("177.1580"),,,,,,,,,,,,,,,,,,,,,,," ALPHA2,ALPHA6-BIS(6-HYDROXY-M-TOLYL)MESITOL"," BIS(6-HYDROXY-M-TOLYL)MESITOL, ALPHA2,ALPHA6-"," MESITOL, ALPHA2,ALPHA6-BIS(6-HYDROXY-M-TOLYL)-"," PHENOL, 2,6-BIS((2-HYDROXY-5-METHYLPHENYL)METHYL)-4-METHYL-"," 2,6-BIS((2-HYDROXY-5-METHYLPHENYL)METHYL)-4-METHYLPHENOL"," 2,6-BIS(2-HYDROXY-5-METHYLBENZYL)-4-METHYLPHENOL",,,,,,,,,,,,,,
" 977100-87-0"," ALPHA, ALPHA'-(METHYLENEBIS(4-(1,1,3,3-TETRAMETHYLBUTYL)-O-PHENYLENE))BIS(OMEGA-HYDROXYPOLY(OXYETHYLENE)) HAVING 6-7.5 MOLES OF ETHYLENE OXIDE PER HYDROXYL GROUP",,,,,,,=T("176.210"),=T("176.300"),,,,,,,,,,,,,,,,,,,,,," 2,2'-METHYLENEBIS(OCTOXYNOL 6)"," ALPHA,ALPHA'-(METHYLENEBIS(4-(1,1,3,3-TETRAMETHYLBUTYL)-O-PHENYLENE))BIS(OMEGA-HYDROXYPOLY(OXYETHYLENE)) (6-7.5 MOLES EO)"," ALPHA,ALPHA'-(METHYLENEBIS(4-(1,1,3,3-TETRAMETHYLBUTYL)-1,2-PHENYLENE))BIS(OMEGA-HYDROXYPOLY(OXY-1,2-ETHANEDIYL))"," POLYOXYETHYLENE (6) 2,2'-METHYLENEBIS(4-TERT-OCTYLPHENOL)"," PEG-6 2,2'-METHYLENEBIS(4-TERT-OCTYL PHENYL) ETHER"," POLYETHYLENE GLYCOL (6) METHYLENEBIS(4-(1,1,3,3-TETRAMETHYLBUTYL)-O-PHENYLENE) ETHER",,,,,,,,,,,,,,
" 9003-13-8"," ALPHA-BUTYL-OMEGA-HYDROXYPOLY(OXYPROPYLENE)",,,,,,,=T("176.210"),=T("178.3910"),,,,,,,,,,,,,,,,,,,,,," PPG BUTYL ETHER"," BUTOXYPOLYPROPYLENE GLYCOL"," POLYOXYPROPYLENE BUTYL ETHER"," POLY(OXY(METHYL-1,2-ETHANEDIYL)), ALPHA-BUTYL-OMEGA-HYDROXY-"," ALPHA-BUTYL-OMEGA-HYDROXYPOLY(OXY(METHYL-1,2-ETHANEDIYL))"," ALPHA-BUTYL-OMEGA-HYDROXYPOLY(OXYPROPYLENE)",,,,,,,,,,,,,,
" 3055-99-0"," ALPHA-N-DODECANOL-OMEGA-HYDROXYPOLY (OXYETHYLENE) (9.5 MOLES ETHYLENE OXIDE)",,,,,,,=T("178.3130"),,,,,,,,,,,,,,,,,,,,,,," LAURETH-9"," LAURYL ALCOHOL, ETHOXYLATED (9 MOLS)"," PEG-9 LAURYL ETHER"," ETHYLENE-LAURYL ALCOHOL CONDENSATE (9 MOLS)"," DODECYL NONYLETHOXYLATE"," 3,6,9,12,15,18,21,24,27-NONAOXANONATRIACONTAN-1-OL"," NONETHYLENE GLYCOL MONODODECYL ETHER"," ALPHA-DODECYL-OMEGA-HYDROXYNONAKIS(OXYETHYLENE)",,,,,,,,,,,,
" 45300-87-6"," ALPHA-DODECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE) (4-4.5 MOLES ETHYLENEOXIDE) MONO- AND DIHYDROGEN PHOSPHATE ESTERS",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," LAURETH-4 PHOSPHATE"," PEG-4 LAURYL ETHER PHOSPHATE"," 3,6,9,12-TETRAOXATETRACOSAN-1-OL, DIHYDROGEN PHOSPHATE"," ALPHA-DODECYL-OMEGA-HYDROXYPOLY(OXYETHYLENE)(4 MOLES) DIHYDROGEN PHOSPHATE",,,,,,,,,,,,,,,,
" 98-83-9"," ALPHA-METHYLSTYRENE",,,,,,,=T("175.105"),=T("175.300"),=T("175.320"),=T("176.170"),=T("177.1010"),=T("177.2420"),=T("177.2600"),=T("178.3790"),,,,,,,,,,,,,,,," ALPHA-METHYLSTYRENE"," METHYLSTYRENE, ALPHA-"," BENZENE, (1-METHYLETHENYL)-"," (1-METHYLETHENYL)BENZENE"," BENZENE, ISOPROPENYL-"," STYRENE, ALPHA-METHYL-"," ISOPROPENYLBENZENE",,,,,,,,,,,,,
" 9017-27-0"," ALPHA-METHYLSTYRENE-VINYLTOLUENE COPOLYMER RESINS (MOLAR RATIO 1 ALPHA-METHYLSTYRENE TO 3 VINYLTOLUENE)",,,,,,,=T("175.105"),=T("175.320"),=T("176.170"),=T("177.1200"),=T("177.2600"),,,,,,,,,,,,,,,,,,," POLY(ALPHA-METHYLSTYRENE-CO-VINYLTOLUENE)"," ALPHA-METHYLSTYRENE-VINYLTOLUENE COPOLYMER RESINS"," BENZENE, ETHENYLMETHYL-, POLYMER WITH (1-METHYLETHENYL)BENZENE"," POLY(ETHENYLMETHYLBENZENE-CO-(1-METHYLETHENYL)BENZENE)"," STYRENE, ALPHA-METHYL-, POLYMER WITH AR-METHYYLSTYRENE",,,,,,,,,,,,,,,
" 977093-73-4"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (9-10 MOLES)MONO- AND DIHYDROGEN PHOSPHATE ESTERS",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 9-10/MONO- AND DIPHOSPHATE ESTER MIXTURE"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETYLENE) MONO- AND DIHYDROGEN PHOSPHATE (9-10 MOLES POLY(OXYETHYLENE))",,,,,,,,,,,,,,,,,,
" 14762-38-0"," N-(ALPHA-(NITROETHYL)BENZYL) ETHYLENEDIAMINE",,,,,,,=T("176.180"),=T("176.300"),,,,,,,,,,,,,,,,,,,,,," N-(2-NITRO-1-PHENYLPROPYL)-1,2-ETHANEDIAMINE"," ETHYLENEDIAMINE, N-(ALPHA-(1-NITROETHYL)BENZYL)-"," N-(ALPHA-(1-NITROETHYL)BENZYL)ETHYLENEDIAMINE"," N-(1-PHENYL-2-NITROPROPYL)ETHYLENEDIAMINE"," N-(ALPHA-(NITROETHYL)BENZYL)ETHYLENEDIAMINE"," 1,2-ETHANEDIAMINE, N-(2-NITRO-1-PHENYLPROPYL)-",,,,,,,,,,,,,,
" 57503-06-7"," N-(ALPHA-1-(1-NITROETHYL)BENZYL)ETHYLENEDIAMINE POTASSIUM SALT",,,,,,,=T("176.300"),,,,,,,,,,,,,,,,,,,,,,," N-(ALPHA-1-(1-NITROETHYL)BENZYL)ETHYLENEDIAMINE POTASSIUM SALT"," N-(ALPHA-(NITROETHYL)BENZYL)ETHYLENEDIAMINE POTASSIUM SALT"," N-(2-NITRO-1-PHENYLPROPYL)-1,2-ETHANEDIAMINE POTASSIUM SALT"," POTASSIUM N-(2-NITRO-1-PHENYLPROPYL)-1,2-ETHANEDIAMINE"," 1,2-ETHANEDIAMINE, N-(2-NITRO1-1-PHENYLPROPYL)-, POTASSIUM SALT",,,,,,,,,,,,,,,
" 977049-61-8"," ALPHA-P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (4-14 MOLES)",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," NONOXYNOL 4-14"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (4-14 MOLES ETHYLENE OXIDE)"," PEG-4-14 4-NONYLPHENYL ETHER",,,,,,,,,,,,,,,,,
" 28754-11-2"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) (4 MOLES) SULFATE, SODIUM SALT",,,,,,,=T("178.3400"),,,,,,,,,,,,,,,,,,,,,,," SODIUM NONOXYNOL 4 SULFATE"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) SULFATE, SODIUM SALT (POLY(OXYETHYLENE) 4 MOLES)"," ETHANOL, 2-(2-(2-(2-(4-NONYLPHENOXY)ETHOXY)ETHOXY)ETHOXY)-, HYDROGEN SULFATE, SODIUM SALT"," ETHANOL, 2-(2-(2-(2-(P-NONYLPHENOXY)ETHOXY)ETHOXY)ETHOXY)-, HYDROGEN SULFATE SODIUM SALT"," NONOXYNOL 4 SODIUM SULFATE"," SODIUM NONYLPHENOXYPOLYETHOXY-4 SULFATE",,,,,,,,,,,,,,
" 61725-91-5"," ALPHA-(P-NONYLPHENYL)-OMEGA-HYDROXYPOLY(OXYETHYLENE) PHOSPHATE, BARIUM SALT",,,,,,,=T("177.2600"),,,,,,,,,,,,,,,,,,,,,,," BARIUM PEG NONYLPHENYL ETHER PHOSPHATE"," BARIUM NONOXYNOL PHOSPHATE",,,,,,,,,,,,,,,,,,
" 977057-53-6"," ALPHA-CIS-9-OCTADECENYL-OMEGA-HYDROXPOLY(OXYETHYLENE) (20 mol)",,,,,,,=T("175.105"),=T("176.180"),=T("177.1210"),=T("178.3770"),,,,,,,,,,,,,,,,,,,," PEG-20 OLEYL ETHER"," POLYETHYLENE GLYCOL 1000 OLEYL ETHER"," ALPHA-CIS-9-OCTADECNYL-OMEGA-HYDROXYPOLY(OXYETHYLENE-20)",,,,,,,,,,,,,,,,,
" 128685-99-4"," ALPHA-OLEFINS(C30+)",,,,,,,=T("176.170"),,,,,,,,,,,,,,,,,,,,,,," ALPHA-OLEFIN(C30+)"," ALKENES, C>30 ALPHA-"," C>30 ALPHA-ALKENES",,,,,,,,,,,,,,,,,
" 977043-41-6"," ALPHA-OLEFIN(C10-C18) SULFONATE",,,,,,,=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,,," ALPHA-OLEFIN(C10-18) SULFONATE"," ALPHA-OLEFIN SULFONATE, C10-18"," C10-18 ALPHA-OLEFIN SULFONATE",,,,,,,,,,,,,,,,,
" 977046-11-9"," ALPHA-OLEFIN(C10-C18) SULFONATE, AMMONIUM SALT",,,,,,,=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,,," AMMONIUM ALPHA-OLEFIN(C10-18) SULFONATE"," ALPHA-OLEFIN(C10-18) SULFONATE, AMMONIUM SALT"," C10-18 ALPHA-OLEFIN SULFONATE, AMMONIUM SALT",,,,,,,,,,,,,,,,,
" 977046-10-8"," ALPHA-OLEFIN(C10-C18) SULFONATE, CALCIUM SALT",,,,,,,=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,,," CALCIUM ALPHA-OLEFIN(C10-18) SULFONATE"," ALPHA-OLEFIN(C10-18) SULFONATE, CALCIUM SALT"," C10-18 ALPHA-OLEFIN SULFONATE, CALCIUM SALT",,,,,,,,,,,,,,,,,
" 977046-09-5"," ALPHA-OLEFIN(C10-C18) SULFONATE, MAGNESIUM SALT",,,,,,,=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,,," MAGNESIUM ALPHA-OLEFIN(C10-18) SULFONATE"," ALPHA-OLEFIN(C10-18) SULFONATE, MAGNESIUM SALT"," C10-18 ALPHA-OLEFIN SULFONATE, MAGNESIUM SALT",,,,,,,,,,,,,,,,,
" 977046-12-0"," ALPHA-OLEFIN(C10-C18) SULFONATE, POTASSIUM SALT",,,,,,,=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,,," POTASSIUM ALPHA-OLEFIN(C10-18) SULFONATE"," ALPHA-OLEFIN(C10-18) SULFONATE, POTASSIUM SALT"," C10-18 ALPHA-OLEFIN SULFONATE, POTASSIUM SALT",,,,,,,,,,,,,,,,,
" 977046-08-4"," ALPHA-OLEFIN(C10-C18) SULFONATE, SODIUM SALT",,,,,,,=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,,," SODIUM ALPHA-OLEFIN(C10-18) SULFONATE"," ALPHA-OLEFIN(C10-18) SULFONATE, SODIUM SALT"," C10-18 ALPHA-OLEFIN SULFONATE, SODIUM SALT",,,,,,,,,,,,,,,,,
" 32612-48-9"," ALPHA-SULFO-OMEGA-(DODECYLOXY)POLY(OXYETHYLENE) AMMONIUM SALT",,,,,,,=T("175.105"),=T("178.3400"),,,,,,,,,,,,,,,,,,,,,," AMMONIUM LAURETH SULFATE"," AMMONIUM LAURYL ETHER SULFATE"," ALPHA-SULFO-OMEGA-(DODECYLOXY)POLY(OXYETHYLENE) AMMONIUM SALT"," AMMONIUM DODECYL ETHER SULFATE"," AMMONIUM ALPHA-SULFO-OMEGA-(DODECYLOXY)POLY(OXY-1,2-ETHANEDIYL)"," PEG LAURYL ETHER AMMONIUM SULFATE"," PEG DODECYL ETHER AMMONIUM SULFATE"," POLY(OXY-1,2-ETHANEDIYL), ALPHA-SULFO-OMEGA-(DODECYLOXY)-, AMMONIUM SALT",,,,,,,,,,,,
" 977007-61-6"," ALUM (DOUBLE SULFATE OF AL AND NH4, K, OR NA)",,,,,,,=T("178.3120"),=T("179.45"),=T("182.90"),,,,,,,,,,,,,,,,,,,,," ALUM",,,,,,,,,,,,,,,,,,,
" 7429-90-5"," ALUMINUM",,,,,,,=T("175.105"),=T("175.300"),=T("176.170"),=T("176.200"),=T("177.1200"),=T("177.2260"),=T("178.3297"),=T("73.1645"),=T("73.2645"),,,,,,,,,,,,,,," ALUMINUM"," ALUMINUM, METAL POWDERED"," ALUMINUM FLAKE"," C.I. PIGMENT METAL 1"," PIGMENT METAL 1"," C.I. 77000",,,,,,,,,,,,,,
" 139-12-8"," ALUMINUM ACETATE",,,,,,,=T("175.105"),=T("176.170"),,,,,,,,,,,,,,,,,,,,,," ALUMINUM ACETATE"," MONOALUMINUM ACETATE"," ACETIC ACID, ALUMINUM SALT"," aluminum triacetate",,,,,,,,,,,,,,,,
" 11121-16-7"," ALUMINUM BORATE",,,,,,,=T("178.3130"),,,,,,,,,,,,,,,,,,,,,,," ALUMINUM BORATE"," BORIC ACID, ALUMINUM SALT",,,,,,,,,,,,,,,,,,
" 3085-30-1"," ALUMINUM BUTYLATE",,,,,,,=T("175.300"),,,,,,,,,,,,,,,,,,,,,,," ALUMINUM BUTYLATE"," ALUMINUM BUTOXIDE"," TRIBUTOXYALUMINUM"," TRIS(BUTOXY)ALUMINUM"," 1-BUTANOL, ALUMINUM SALT"," BUTYL ALCOHOL, ALUMINUM SALT",,,,,,,,,,,,,,
" 22620-93-5"," ALUMINUM CAPRATE",,,,,,,=T("172.863"),=T("175.300"),,,,,,,,,,,,,,,,,,,,,," ALUMINUM DECANOATE"," ALUMINUM CAPRATE"," DECANOIC ACID, ALUMINUM SALT",,,,,,,,,,,,,,,,,
" 6028-57-5"," ALUMINUM CAPRYLATE",,,,,,,=T("172.863"),=T("175.300"),,,,,,,,,,,,,,,,,,,,,," ALUMINUM OCTANOATE"," ALUMINUM OCTOATE"," OCTANOIC ACID, ALUMINUM SALT",,,,,,,,,,,,,,,,,
" 1336-25-0"," ALUMINUM DI(2-ETHYLHEXOATE)",,,,,,,=T("175.105"),=T("175.300"),,,,,,,,,,,,,,,,,,,,,," ALUMINUM DI(2-ETHYLHEXANOATE)"," ALUMINUM 2-ETHYLHEXANOATE (3:2)"," ALUMINUM DI(2-ETHYLHEXOATE)"," HEXANOIC ACID, 2-ETHYL-, ALUMINUM SALT (2:3)",,,,,,,,,,,,,,,,
" 300-92-5"," ALUMINUM DISTEARATE",,,,,,,=T("175.300"),=T("176.170"),=T("178.3297"),=T("181.29"),,,,,,,,,,,,,,,,,,,," ALUMINUM DISTEARATE"," ALUMINUM HYDROXYDISTEARATE"," ALUMINUM HYDROXIDE DISTEARATE"," ALUMINUM, HYDROXYBIS(OCTADECANOATO-KAPPAO)-"," HYDROXYBIS(OCTADECANOATO-O)ALUMINUM"," ALUMINUM, HYDROXYBIS(STEARATO)-"," HYDROXYBIS(STEARATO)ALUMINUM",,,,,,,,,,,,,
" 21645-51-2"," ALUMINUM HYDROXIDE",=T("73.1010"),,,,,,=T("175.300"),=T("176.170"),=T("176.210"),=T("177.1200"),=T("177.2600"),=T("178.3297"),=T("182.90"),,,,,,,,,,,,,,,,," ALUMINUM HYDROXIDE"," ALUMINA, HYDRATED"," HYDRATED ALUMINA"," ALUMINUM OXIDE HYDRATE"," ALUMINUM, HYDRATED"," ALUMINUM HYDRATE"," ALUMINUM TRIHYDRATE"," ALUMINUM HYDROXIDE (AL(OH)3)",,,,,,,,,,,,
